NearUserPos,FarUserPos,FarUserDist,TransmitPower,SNR,SumRateFarUser,SumRateNearUser,BERFarUser,BERNearUser,OutageProbFarUser,OutageProbNearUser,MAScheme
b2,c1,15.811,-94,-10,0.0158535283173507,0.0147745116586931,0.4819,0.4039,1,1,NOMA
b2,c1,15.811,-93.5,-9.5,0.0332315918521266,0.0315679673659069,0.4745,0.4543,1,1,OMA
b2,c1,15.811,-93.5,-9.5,0.0184236826226024,0.0166814486998647,0.4702,0.3992,1,1,NOMA
b2,c1,15.811,-93,-9,0.0360545222430615,0.0356791566530594,0.4734,0.4535,1,1,OMA
b2,c1,15.811,-93,-9,0.0200933400720221,0.0189140819572083,0.4686,0.39,1,1,NOMA
b2,c1,15.811,-92.5,-8.5,0.0409374606540964,0.0395634606604307,0.4761,0.4556,1,1,OMA
b2,c1,15.811,-92.5,-8.5,0.0228329082460163,0.0210526110294733,0.4739,0.3904,1,1,NOMA
b2,c1,15.811,-92,-8,0.0447734366188134,0.0434181330874685,0.4789,0.4466,1,1,OMA
b2,c1,15.811,-92,-8,0.0251525088716471,0.0231970242281567,0.476,0.3738,1,1,NOMA
b2,c1,15.811,-91.5,-7.5,0.0500992289581609,0.0492425403083762,0.477,0.4536,1,1,OMA
b2,c1,15.811,-91.5,-7.5,0.0282301331200382,0.0264543914870117,0.4749,0.3767,1,1,NOMA
b2,c1,15.811,-91,-7,0.0554918842424665,0.0545013486225992,0.4724,0.4531,1,1,OMA
b2,c1,15.811,-91,-7,0.0314611384215734,0.0293938456249641,0.47,0.3759,1,1,NOMA
b2,c1,15.811,-90.5,-6.5,0.0626483926994503,0.061118861784472,0.4783,0.4367,1,1,OMA
b2,c1,15.811,-90.5,-6.5,0.0357275295805923,0.0331726861064415,0.4759,0.3565,1,1,NOMA
b2,c1,15.811,-90,-6,0.0693225122722504,0.0665095447409907,0.478,0.4372,1,1,OMA
b2,c1,15.811,-90,-6,0.0397917403279063,0.0362874131046614,0.4744,0.3466,1,1,NOMA
b2,c1,15.811,-89.5,-5.5,0.077370179218672,0.0742485847070832,0.4713,0.4327,1,1,OMA
b2,c1,15.811,-89.5,-5.5,0.0446808528217181,0.0407963590476894,0.466,0.3367,1,1,NOMA
b2,c1,15.811,-89,-5,0.0836512487244506,0.0816177043513348,0.4674,0.4357,1,1,OMA
b2,c1,15.811,-89,-5,0.0486159945239517,0.0451845258334096,0.4629,0.3403,1,1,NOMA
b2,c1,15.811,-88.5,-4.5,0.0947438592430253,0.0916433823019969,0.4662,0.4319,1,1,OMA
b2,c1,15.811,-88.5,-4.5,0.0554896484752483,0.0511437919724356,0.4606,0.3252,1,1,NOMA
b2,c1,15.811,-88,-4,0.103910731359657,0.10231527624768,0.4624,0.4315,1,1,OMA
b2,c1,15.811,-88,-4,0.0614141795790019,0.0576192897463284,0.4592,0.3151,1,1,NOMA
b2,c1,15.811,-87.5,-3.5,0.115694709407407,0.113873175419983,0.4623,0.4329,1,1,OMA
b2,c1,15.811,-87.5,-3.5,0.0690709836043309,0.0647518990707338,0.4552,0.3115,1,1,NOMA
b2,c1,15.811,-87,-3,0.129308160740759,0.125474386863115,0.4539,0.4209,1,1,OMA
b2,c1,15.811,-87,-3,0.0778259354621476,0.0719678278881437,0.4482,0.2965,1,1,NOMA
b2,c1,15.811,-86.5,-2.5,0.142915298469568,0.137446973813871,0.4603,0.4182,1,1,OMA
b2,c1,15.811,-86.5,-2.5,0.0869244605116377,0.0797163603772281,0.4557,0.2834,1,1,NOMA
b2,c1,15.811,-86,-2,0.156408658473794,0.153015850674521,0.4631,0.4193,1,1,OMA
b2,c1,15.811,-86,-2,0.0959144508040618,0.0895267410367676,0.4556,0.2776,1,1,NOMA
b2,c1,15.811,-85.5,-1.5,0.172122025275577,0.167041590492248,0.455,0.4257,1,1,OMA
b2,c1,15.811,-85.5,-1.5,0.107156870491283,0.0989229354067393,0.4468,0.2668,1,1,NOMA
b2,c1,15.811,-85,-1,0.191155899116621,0.183352066010588,0.4587,0.4072,1,1,OMA
b2,c1,15.811,-85,-1,0.12041141496323,0.110292888177822,0.4493,0.2469,1,1,NOMA
b2,c1,15.811,-84.5,-0.5,0.210431942807527,0.203665956714213,0.4551,0.4214,1,1,OMA
b2,c1,15.811,-84.5,-0.5,0.134251547984429,0.12403458612815,0.4458,0.2547,1,1,NOMA
b2,c1,15.811,-84,0,0.231472910274678,0.219093222171828,0.4485,0.3981,1,1,OMA
b2,c1,15.811,-84,0,0.150027332012456,0.135258558087486,0.4421,0.2287,1,1,NOMA
b2,c1,15.811,-83.5,0.5,0.250555797482135,0.241320979038038,0.437,0.4009,1,1,OMA
b2,c1,15.811,-83.5,0.5,0.16442094402775,0.151232996749783,0.4275,0.2222,1,1,NOMA
b2,c1,15.811,-83,1,0.27333577799128,0.266721792880661,0.442,0.4012,1,1,OMA
b2,c1,15.811,-83,1,0.182346273757541,0.169852877373277,0.4334,0.2141,1,1,NOMA
b2,c1,15.811,-82.5,1.5,0.295848682249551,0.292836215529936,0.4354,0.397,1,1,OMA
b2,c1,15.811,-82.5,1.5,0.2002193013698,0.189429001751266,0.4231,0.1954,1,1,NOMA
b2,c1,15.811,-82,2,0.329487911355385,0.317601978674174,0.4303,0.3844,1,1,OMA
b2,c1,15.811,-82,2,0.227326928370241,0.209023374290067,0.424,0.1827,1,1,NOMA
b2,c1,15.811,-81.5,2.5,0.356944377448866,0.344628692235418,0.421,0.377,1,1,OMA
b2,c1,15.811,-81.5,2.5,0.249876082072056,0.230656421918805,0.4089,0.181,1,1,NOMA
b2,c1,15.811,-81,3,0.393580817980876,0.377744658296019,0.4292,0.3765,1,1,OMA
b2,c1,15.811,-81,3,0.281157717772981,0.25751751790703,0.4126,0.1732,1,1,NOMA
b2,c1,15.811,-80.5,3.5,0.42295991288797,0.402798082949453,0.4165,0.3665,1,1,OMA
b2,c1,15.811,-80.5,3.5,0.307557122862348,0.279708173100527,0.4037,0.1535,1,1,NOMA
b2,c1,15.811,-80,4,0.458676538568391,0.438818369961244,0.4153,0.3573,1,1,OMA
b2,c1,15.811,-80,4,0.338971825188934,0.311179185610636,0.4031,0.1505,1,1,NOMA
b2,c1,15.811,-79.5,4.5,0.492527339940737,0.47902999583113,0.4076,0.3538,1,1,OMA
b2,c1,15.811,-79.5,4.5,0.370995172798483,0.346749428480962,0.3916,0.1362,1,1,NOMA
b2,c1,15.811,-79,5,0.535445628668389,0.509558703925661,0.4026,0.3431,1,1,OMA
b2,c1,15.811,-79,5,0.411660806810439,0.375062927771348,0.385,0.1272,1,1,NOMA
b2,c1,15.811,-78.5,5.5,0.583176568055327,0.556814206733761,0.3986,0.333,1,1,OMA
b2,c1,15.811,-78.5,5.5,0.458878985677191,0.419140906253,0.3832,0.1173,1,0.9995,NOMA
b2,c1,15.811,-78,6,0.626922212105405,0.59565266283076,0.4015,0.3189,1,1,OMA
b2,c1,15.811,-78,6,0.502730502551918,0.4572406395069,0.3807,0.1066,1,0.9998,NOMA
b2,c1,15.811,-77.5,6.5,0.671559257803764,0.636245743671222,0.3958,0.3121,1,0.9999,OMA
b2,c1,15.811,-77.5,6.5,0.549337802256857,0.499405277945405,0.3781,0.1054,1,0.9987,NOMA
b2,c1,15.811,-77,7,0.726919570432328,0.68243059648296,0.3684,0.2938,1,0.9995,OMA
b2,c1,15.811,-77,7,0.608452164286973,0.54664503751828,0.3473,0.0941,1,0.9975,NOMA
b2,c1,15.811,-76.5,7.5,0.777201089179852,0.7341370276235,0.3722,0.2841,1,0.9989,OMA
b2,c1,15.811,-76.5,7.5,0.663972702338269,0.599744034653816,0.3538,0.0865,1,0.9946,NOMA
b2,c1,15.811,-76,8,0.822326550735948,0.78010197982327,0.3617,0.2709,1,0.9977,OMA
b2,c1,15.811,-76,8,0.715771952667097,0.651126191931069,0.3409,0.0796,1,0.9913,NOMA
b2,c1,15.811,-75.5,8.5,0.881366573485163,0.831551753862235,0.369,0.2589,1,0.9948,OMA
b2,c1,15.811,-75.5,8.5,0.783504093161224,0.709925829938511,0.3435,0.0686,1,0.9857,NOMA
b2,c1,15.811,-75,9,0.941031339924814,0.883919627939195,0.3608,0.2531,1,0.9906,OMA
b2,c1,15.811,-75,9,0.851901763179097,0.770810849653425,0.3326,0.0634,1,0.9769,NOMA
b2,c1,15.811,-74.5,9.5,1.00081974361344,0.947059537541589,0.3424,0.2335,1,0.9863,OMA
b2,c1,15.811,-74.5,9.5,0.922605776716068,0.845734851898782,0.3171,0.0591,1,0.968,NOMA
b2,c1,15.811,-74,10,1.0775496031021,1.00551962465411,0.3375,0.2159,1,0.9751,OMA
b2,c1,15.811,-74,10,1.01726155517019,0.916606427954549,0.3118,0.0533,1,0.9508,NOMA
b2,c1,15.811,-73.5,10.5,1.13867668065847,1.06233263966052,0.3308,0.2093,1,0.9641,OMA
b2,c1,15.811,-73.5,10.5,1.09564015302021,0.988112516079694,0.3,0.0495,1,0.9272,NOMA
b2,c1,15.811,-73,11,1.21248238453667,1.12041489871551,0.3252,0.1976,1,0.9524,OMA
b2,c1,15.811,-73,11,1.18800858904384,1.06027210287852,0.2946,0.0406,1,0.9097,NOMA
b2,c1,15.811,-72.5,11.5,1.2748146229031,1.18377034270585,0.318,0.1858,1,0.9327,OMA
b2,c1,15.811,-72.5,11.5,1.27109873994434,1.14434721138085,0.281,0.0406,0.9999,0.8838,NOMA
b2,c1,15.811,-72,12,1.34339983551295,1.25524642206642,0.3184,0.1724,1,0.9079,OMA
b2,c1,15.811,-72,12,1.36340907633341,1.23783537709071,0.2812,0.0352,0.9998,0.8486,NOMA
b2,c1,15.811,-71.5,12.5,1.41887460740979,1.32319279107244,0.3051,0.1595,1,0.8811,OMA
b2,c1,15.811,-71.5,12.5,1.46541400877271,1.33052689314196,0.2607,0.03,0.9996,0.8209,NOMA
b2,c1,15.811,-71,13,1.50725202114302,1.38607593141508,0.2939,0.1499,1,0.8496,OMA
b2,c1,15.811,-71,13,1.58665102737428,1.42187823754675,0.2497,0.0277,0.9976,0.7782,NOMA
b2,c1,15.811,-70.5,13.5,1.58141286873215,1.44789728476659,0.2877,0.1414,0.9995,0.8174,OMA
b2,c1,15.811,-70.5,13.5,1.69037953543071,1.50778580263994,0.2461,0.0266,0.9964,0.7428,NOMA
b2,c1,15.811,-70,14,1.67614031546994,1.52548620928403,0.277,0.1245,0.9993,0.7754,OMA
b2,c1,15.811,-70,14,1.82236108204604,1.62019372718368,0.2335,0.0253,0.9931,0.6982,NOMA
b2,c1,15.811,-69.5,14.5,1.76511595762391,1.6076351546105,0.2739,0.1142,0.9986,0.7349,OMA
b2,c1,15.811,-69.5,14.5,1.95152089966626,1.73644411748293,0.2223,0.0194,0.9893,0.6518,NOMA
b2,c1,15.811,-69,15,1.8555593459988,1.68716002931872,0.267,0.1037,0.9969,0.6912,OMA
b2,c1,15.811,-69,15,2.08227317343648,1.85667223877715,0.2134,0.0196,0.9812,0.6078,NOMA
b2,c1,15.811,-68.5,15.5,1.94839782008703,1.76221299148748,0.2535,0.0989,0.9939,0.6533,OMA
b2,c1,15.811,-68.5,15.5,2.21849669345644,1.96930063866113,0.1947,0.0152,0.9703,0.57,NOMA
b2,c1,15.811,-68,16,2.04340978526732,1.84957257629947,0.2472,0.0932,0.9908,0.6128,OMA
b2,c1,15.811,-68,16,2.35674178240077,2.10214214738469,0.1914,0.0166,0.9574,0.5241,NOMA
b2,c1,15.811,-67.5,16.5,2.12855532412847,1.91870011869972,0.2369,0.0802,0.9838,0.5812,OMA
b2,c1,15.811,-67.5,16.5,2.47832256676246,2.21194614034839,0.1735,0.0132,0.9394,0.4965,NOMA
b2,c1,15.811,-67,17,2.23288012591425,2.02157672202026,0.2217,0.0769,0.9767,0.5323,OMA
b2,c1,15.811,-67,17,2.63495003342193,2.3680156790643,0.163,0.01,0.9172,0.4538,NOMA
b2,c1,15.811,-66.5,17.5,2.34689421665223,2.11394569923421,0.2152,0.0688,0.9655,0.4914,OMA
b2,c1,15.811,-66.5,17.5,2.80477959150039,2.51670930689763,0.1571,0.0108,0.8893,0.4167,NOMA
b2,c1,15.811,-66,18,2.47335944497772,2.20318012974183,0.2116,0.0588,0.9528,0.435,OMA
b2,c1,15.811,-66,18,2.9940445736078,2.65621811138198,0.1408,0.0089,0.8628,0.3675,NOMA
b2,c1,15.811,-65.5,18.5,2.56404777786737,2.28318839219954,0.2054,0.0507,0.9293,0.4083,OMA
b2,c1,15.811,-65.5,18.5,3.13033481254423,2.78632591259243,0.1418,0.0076,0.8331,0.3459,NOMA
b2,c1,15.811,-65,19,2.66887040761424,2.37663636942629,0.1987,0.0491,0.9039,0.3781,OMA
b2,c1,15.811,-65,19,3.28310956353966,2.93657142071851,0.1295,0.0081,0.7889,0.317,NOMA
b2,c1,15.811,-64.5,19.5,2.78781260588213,2.49085667031206,0.1883,0.0442,0.8738,0.3429,OMA
b2,c1,15.811,-64.5,19.5,3.46298358540224,3.12208783577591,0.1186,0.006,0.7475,0.2872,NOMA
b2,c1,15.811,-64,20,2.90717522602155,2.58157875421682,0.1871,0.04,0.858,0.3097,OMA
b2,c1,15.811,-64,20,3.64810615999617,3.26744383912213,0.1086,0.0058,0.7261,0.2578,NOMA
b2,c1,15.811,-63.5,20.5,3.03243211193836,2.68399277863515,0.1712,0.0367,0.8094,0.2816,OMA
b2,c1,15.811,-63.5,20.5,3.826436129596,3.43630140570831,0.0985,0.0065,0.6664,0.2279,NOMA
b2,c1,15.811,-63,21,3.15208246282678,2.76304393823591,0.1536,0.034,0.7684,0.2597,OMA
b2,c1,15.811,-63,21,4.00638570378003,3.56827280314627,0.0845,0.005,0.6263,0.2139,NOMA
b2,c1,15.811,-62.5,21.5,3.26513740869416,2.89285355211695,0.1535,0.0278,0.7361,0.2281,OMA
b2,c1,15.811,-62.5,21.5,4.17064829870912,3.77262009355963,0.0812,0.0051,0.5876,0.1863,NOMA
b2,c1,15.811,-62,22,3.3902946330791,2.99367081676007,0.1353,0.0278,0.6864,0.2143,OMA
b2,c1,15.811,-62,22,4.34879406280518,3.93882357843023,0.076,0.0029,0.5442,0.175,NOMA
b2,c1,15.811,-61.5,22.5,3.52521818096229,3.09588043389641,0.1337,0.0239,0.6514,0.1915,OMA
b2,c1,15.811,-61.5,22.5,4.54972199943913,4.10603196790472,0.0683,0.0031,0.5041,0.1558,NOMA
b2,c1,15.811,-61,23,3.6439501865901,3.20710065062514,0.1283,0.0213,0.6113,0.1756,OMA
b2,c1,15.811,-61,23,4.71998568664643,4.28724207431237,0.0639,0.0024,0.4644,0.1401,NOMA
b2,c1,15.811,-60.5,23.5,3.78123850712451,3.32787463786395,0.1267,0.0194,0.5688,0.156,OMA
b2,c1,15.811,-60.5,23.5,4.91925092544291,4.48390308300953,0.0612,0.0039,0.4315,0.1256,NOMA
b2,c1,15.811,-60,24,3.9082995796481,3.44289414132462,0.1154,0.0168,0.5271,0.1421,OMA
b2,c1,15.811,-60,24,5.09620442482626,4.67103648582569,0.0521,0.0025,0.39,0.1148,NOMA
b2,c1,15.811,-59.5,24.5,4.02955789531253,3.56448541174897,0.1121,0.0161,0.4924,0.126,OMA
b2,c1,15.811,-59.5,24.5,5.26861886202411,4.8664310276987,0.0467,0.0017,0.365,0.1025,NOMA
b2,c1,15.811,-59,25,4.17298078853248,3.69712432141083,0.1025,0.0153,0.4452,0.1174,OMA
b2,c1,15.811,-59,25,5.46686875432111,5.07713895583403,0.0394,0.0018,0.3248,0.0942,NOMA
b2,c1,15.811,-58.5,25.5,4.33178744000974,3.80776510584111,0.096,0.0123,0.41,0.1026,OMA
b2,c1,15.811,-58.5,25.5,5.68611389724179,5.2442539617408,0.0407,0.0012,0.2999,0.083,NOMA
b2,c1,15.811,-58,26,4.46461400159908,3.9264051286892,0.0877,0.0105,0.3714,0.0907,OMA
b2,c1,15.811,-58,26,5.86562760336663,5.43943970759029,0.0355,0.0017,0.2727,0.073,NOMA
b2,c1,15.811,-57.5,26.5,4.61031574612373,4.06174089091677,0.0883,0.0102,0.3463,0.0789,OMA
b2,c1,15.811,-57.5,26.5,6.0684134501381,5.64236302595862,0.0328,0.0017,0.2474,0.0658,NOMA
b2,c1,15.811,-57,27,4.74486212255259,4.19448187487226,0.0735,0.0095,0.3117,0.0769,OMA
b2,c1,15.811,-57,27,6.24503520125611,5.86018547197242,0.0262,0.0009,0.2219,0.062,NOMA
b2,c1,15.811,-56.5,27.5,4.90451859794268,4.3116729495088,0.0738,0.0065,0.2892,0.066,OMA
b2,c1,15.811,-56.5,27.5,6.46145033695229,6.03824012562573,0.0254,0.0006,0.2026,0.0519,NOMA
b2,c1,15.811,-56,28,5.03704360920011,4.43540873870742,0.065,0.0083,0.2607,0.061,OMA
b2,c1,15.811,-56,28,6.62950074546596,6.22050515444808,0.0249,0.0017,0.181,0.0506,NOMA
b2,c1,15.811,-55.5,28.5,5.22670709850791,4.57395573867073,0.0579,0.0059,0.2272,0.0478,OMA
b2,c1,15.811,-55.5,28.5,6.88083960863934,6.43895664229877,0.0205,0.0008,0.1591,0.0372,NOMA
b2,c1,15.811,-55,29,5.34851846699419,4.68683259023427,0.0544,0.0046,0.2155,0.0438,OMA
b2,c1,15.811,-55,29,7.04556623786373,6.59194296395725,0.0206,0.0009,0.1499,0.034,NOMA
b2,c1,15.811,-54.5,29.5,5.48451501800697,4.84638882121336,0.0561,0.0049,0.1947,0.0408,OMA
b2,c1,15.811,-54.5,29.5,7.22048683985542,6.83338803027095,0.0183,0.0004,0.1339,0.0318,NOMA
b2,c1,15.811,-54,30,5.65553182063882,5.00664714408856,0.0492,0.0055,0.1706,0.0397,OMA
b2,c1,15.811,-54,30,7.41819115736351,7.06748442537775,0.0155,0.0005,0.1217,0.032,NOMA
b2,c4,15.811,-114,-30,0.000300549099303024,0.000290087097403703,0.4965,0.4884,1,1,OMA
b2,c4,15.811,-114,-30,0.000161884531372232,0.000148694615213204,0.496,0.4814,1,1,NOMA
b2,c4,15.811,-113.5,-29.5,0.000338397149108666,0.000327597692389686,0.5016,0.4956,1,1,OMA
b2,c4,15.811,-113.5,-29.5,0.000182042349067683,0.000167954907725137,0.5008,0.4887,1,1,NOMA
b2,c4,15.811,-113,-29,0.000383741571553488,0.00036541886716696,0.4997,0.4934,1,1,OMA
b2,c4,15.811,-113,-29,0.000206513877383364,0.000187213217692775,0.499,0.4881,1,1,NOMA
b2,c4,15.811,-112.5,-28.5,0.000420295419111254,0.00041871977373598,0.4932,0.4942,1,1,OMA
b2,c4,15.811,-112.5,-28.5,0.000226530007439705,0.000214433437704402,0.4929,0.4892,1,1,NOMA
b2,c4,15.811,-112,-28,0.000473540000464106,0.000463469022088874,0.5022,0.4883,1,1,OMA
b2,c4,15.811,-112,-28,0.000255029733710299,0.000237497770038975,0.5021,0.4822,1,1,NOMA
b2,c4,15.811,-111.5,-27.5,0.00054383840979207,0.000517193327392896,0.4979,0.4919,1,1,OMA
b2,c4,15.811,-111.5,-27.5,0.000292604420950799,0.000265090783784384,0.4975,0.4837,1,1,NOMA
b2,c4,15.811,-111,-27,0.000601843589888769,0.000575170649181668,0.4982,0.4952,1,1,OMA
b2,c4,15.811,-111,-27,0.000324060861693347,0.000294885012244198,0.4978,0.4893,1,1,NOMA
b2,c4,15.811,-110.5,-26.5,0.000672365592323622,0.000657476463965098,0.5009,0.4919,1,1,OMA
b2,c4,15.811,-110.5,-26.5,0.000362529420811052,0.000337029771024254,0.5005,0.4838,1,1,NOMA
b2,c4,15.811,-110,-26,0.000753097819497445,0.000732225874606436,0.4979,0.4861,1,1,OMA
b2,c4,15.811,-110,-26,0.00040641224962017,0.000375276609043322,0.4965,0.4781,1,1,NOMA
b2,c4,15.811,-109.5,-25.5,0.000836475830334464,0.000824067935839555,0.4944,0.496,1,1,OMA
b2,c4,15.811,-109.5,-25.5,0.000451442938912151,0.000422541283302024,0.4937,0.4883,1,1,NOMA
b2,c4,15.811,-109,-25,0.000940127205975749,0.0009181193352671,0.5028,0.4895,1,1,OMA
b2,c4,15.811,-109,-25,0.000506980874385286,0.000470686585214368,0.5026,0.48,1,1,NOMA
b2,c4,15.811,-108.5,-24.5,0.00105515496540764,0.00102611166283249,0.4952,0.4817,1,1,OMA
b2,c4,15.811,-108.5,-24.5,0.000569021577035236,0.000526242973897649,0.4949,0.4711,1,1,NOMA
b2,c4,15.811,-108,-24,0.00116980895229435,0.00115350087292666,0.5093,0.4857,1,1,OMA
b2,c4,15.811,-108,-24,0.000631648191008107,0.000591921668012854,0.5083,0.4761,1,1,NOMA
b2,c4,15.811,-107.5,-23.5,0.00134369200329721,0.00130518230320945,0.4994,0.4845,1,1,OMA
b2,c4,15.811,-107.5,-23.5,0.00072481845820471,0.000669514638155335,0.4992,0.4782,1,1,NOMA
b2,c4,15.811,-107,-23,0.00149414739385683,0.00145144317564982,0.4968,0.4891,1,1,OMA
b2,c4,15.811,-107,-23,0.000806158001381354,0.000744482506326147,0.4955,0.477,1,1,NOMA
b2,c4,15.811,-106.5,-22.5,0.00169732726504117,0.00165213459157575,0.5021,0.486,1,1,OMA
b2,c4,15.811,-106.5,-22.5,0.000915242075210694,0.000847512155721966,0.5013,0.477,1,1,NOMA
b2,c4,15.811,-106,-22,0.00184462828771179,0.00185516911235832,0.4992,0.4888,1,1,OMA
b2,c4,15.811,-106,-22,0.000996429230337997,0.000951560148089016,0.4975,0.4788,1,1,NOMA
b2,c4,15.811,-105.5,-21.5,0.00214029021332918,0.00205567511713515,0.4991,0.4879,1,1,OMA
b2,c4,15.811,-105.5,-21.5,0.00115442752431117,0.0010554617477128,0.4982,0.4762,1,1,NOMA
b2,c4,15.811,-105,-21,0.00236695923335469,0.00232032862712005,0.5006,0.4903,1,1,OMA
b2,c4,15.811,-105,-21,0.00127932423438028,0.00119095116987711,0.5002,0.4728,1,1,NOMA
b2,c4,15.811,-104.5,-20.5,0.00263970498709403,0.00255074980836121,0.4948,0.4896,1,1,OMA
b2,c4,15.811,-104.5,-20.5,0.00142617679671013,0.00131023702830897,0.4942,0.4778,1,1,NOMA
b2,c4,15.811,-104,-20,0.00295988545842115,0.00292818711732875,0.4965,0.48,1,1,OMA
b2,c4,15.811,-104,-20,0.00160002939362033,0.00150359541479001,0.4952,0.4646,1,1,NOMA
b2,c4,15.811,-103.5,-19.5,0.00336692304866478,0.00328364904791083,0.4996,0.4853,1,1,OMA
b2,c4,15.811,-103.5,-19.5,0.00181848025188709,0.00168705503844842,0.4976,0.4694,1,1,NOMA
b2,c4,15.811,-103,-19,0.00382753115829316,0.0036347229343412,0.4981,0.476,1,1,OMA
b2,c4,15.811,-103,-19,0.00206406907522253,0.00186920856794635,0.4974,0.458,1,1,NOMA
b2,c4,15.811,-102.5,-18.5,0.00423249231356338,0.00413635513816825,0.4905,0.4875,1,1,OMA
b2,c4,15.811,-102.5,-18.5,0.00228852047129898,0.00212716727692049,0.4897,0.4692,1,1,NOMA
b2,c4,15.811,-102,-18,0.00475742926089284,0.00471432611903811,0.5019,0.4817,1,1,OMA
b2,c4,15.811,-102,-18,0.00257459809843152,0.00242485684230995,0.4999,0.461,1,1,NOMA
b2,c4,15.811,-101.5,-17.5,0.00533108661187014,0.00516972372890913,0.4971,0.4877,1,1,OMA
b2,c4,15.811,-101.5,-17.5,0.00288486125043112,0.00266135410704461,0.4966,0.4647,1,1,NOMA
b2,c4,15.811,-101,-17,0.00596297790187724,0.0057966615318415,0.4956,0.4799,1,1,OMA
b2,c4,15.811,-101,-17,0.00322789179045162,0.00298577507037502,0.4938,0.4572,1,1,NOMA
b2,c4,15.811,-100.5,-16.5,0.00665877424864483,0.00648198088563287,0.4893,0.4808,1,1,OMA
b2,c4,15.811,-100.5,-16.5,0.00360774219387529,0.00334082470290913,0.487,0.4569,1,1,NOMA
b2,c4,15.811,-100,-16,0.00733771134192079,0.00725959795950436,0.4949,0.4799,1,1,OMA
b2,c4,15.811,-100,-16,0.00398642913545603,0.00374663131735564,0.4926,0.4517,1,1,NOMA
b2,c4,15.811,-99.5,-15.5,0.00840452117305783,0.00814293242406249,0.4961,0.4672,1,1,OMA
b2,c4,15.811,-99.5,-15.5,0.00456432835864024,0.00420573437188799,0.4951,0.4397,1,1,NOMA
b2,c4,15.811,-99,-15,0.00934182264328664,0.00917840179826596,0.4909,0.4743,1,1,OMA
b2,c4,15.811,-99,-15,0.00507406950402022,0.00474387645216441,0.4894,0.4456,1,1,NOMA
b2,c4,15.811,-98.5,-14.5,0.0107180491211771,0.0102861494704306,0.4908,0.463,1,1,OMA
b2,c4,15.811,-98.5,-14.5,0.00581993299668581,0.00532288485451144,0.4885,0.4393,1,1,NOMA
b2,c4,15.811,-98,-14,0.0117100201317435,0.0114445370859269,0.4881,0.4707,1,1,OMA
b2,c4,15.811,-98,-14,0.00637881492285238,0.00592972334393374,0.4869,0.4376,1,1,NOMA
b2,c4,15.811,-97.5,-13.5,0.0132069260975863,0.0129982603079948,0.482,0.475,1,1,OMA
b2,c4,15.811,-97.5,-13.5,0.00719605042922243,0.00674155341619232,0.4807,0.4445,1,1,NOMA
b2,c4,15.811,-97,-13,0.0146183798297381,0.0144852078979044,0.4845,0.4694,1,1,OMA
b2,c4,15.811,-97,-13,0.00798780222456588,0.00752622144166403,0.4837,0.4317,1,1,NOMA
b2,c4,15.811,-96.5,-12.5,0.0168283145222746,0.0162732322345051,0.4965,0.4693,1,1,OMA
b2,c4,15.811,-96.5,-12.5,0.00919287440192883,0.00847006958760001,0.4955,0.4295,1,1,NOMA
b2,c4,15.811,-96,-12,0.01833116491219,0.0181361512864909,0.4815,0.4639,1,1,OMA
b2,c4,15.811,-96,-12,0.0100470333917989,0.00945423709155058,0.4801,0.4216,1,1,NOMA
b2,c4,15.811,-95.5,-11.5,0.0203487237107925,0.0200554502048257,0.4795,0.465,1,1,OMA
b2,c4,15.811,-95.5,-11.5,0.0111901045269798,0.0104875592486385,0.4787,0.4267,1,1,NOMA
b2,c4,15.811,-95,-11,0.0230210439994486,0.0224811945383209,0.4831,0.4516,1,1,OMA
b2,c4,15.811,-95,-11,0.0126991246033609,0.0117724884809799,0.4809,0.4046,1,1,NOMA
b2,c4,15.811,-94.5,-10.5,0.0261170148956009,0.0249601336170708,0.4833,0.4631,1,1,OMA
b2,c4,15.811,-94.5,-10.5,0.0144040424638225,0.0131068421803383,0.4795,0.4112,1,1,NOMA
b2,c4,15.811,-94,-10,0.0288956139434177,0.0280556188023824,0.4898,0.4548,1,1,OMA
b2,c4,15.811,-94,-10,0.0159873815659692,0.0147745116586931,0.4878,0.4026,1,1,NOMA
b2,c4,15.811,-93.5,-9.5,0.031909658006602,0.0315679673659069,0.4914,0.4573,1,1,OMA
b2,c4,15.811,-93.5,-9.5,0.0177161112940307,0.0166814486998647,0.4901,0.4004,1,1,NOMA
b2,c4,15.811,-93,-9,0.0361374229068952,0.0356791566530594,0.4848,0.4522,1,1,OMA
b2,c4,15.811,-93,-9,0.0201439184952036,0.0189140819572083,0.4797,0.3915,1,1,NOMA
b2,c4,15.811,-92.5,-8.5,0.0402046238839388,0.0395634606604307,0.4863,0.4587,1,1,OMA
b2,c4,15.811,-92.5,-8.5,0.0224694495005506,0.0210526110294733,0.4846,0.3878,1,1,NOMA
b2,c4,15.811,-92,-8,0.0439841145502122,0.0434181330874685,0.4829,0.4446,1,1,OMA
b2,c4,15.811,-92,-8,0.0247165153064914,0.0231970242281567,0.4781,0.3809,1,1,NOMA
b2,c4,15.811,-91.5,-7.5,0.0502393127158563,0.0492425403083762,0.4685,0.4464,1,1,OMA
b2,c4,15.811,-91.5,-7.5,0.0283462796020078,0.0264543914870117,0.4652,0.3721,1,1,NOMA
b2,c4,15.811,-91,-7,0.0553432702326399,0.0545013486225992,0.4726,0.4457,1,1,OMA
