NearUserPos,FarUserPos,NearUserDist,FarUserDist,TransmitPower,SNR,SumRateFarUser,SumRateNearUser,BERFarUser,BERNearUser,OutageProbFarUser,OutageProbNearUser,OptimalMA,NormalizedCapacityNear,NormalizedCapacityFar,NormalizedBERNear,NormalizedBERFar,NormalizedOutageNear,NormalizedOutageFar,Score
f3,f7,21.21320344,29.15475947,-56,28,1.232867119,1.232867119,0.1574,0.0629,0.9707,0.9919,OMA,0.18155652,0.18155652,0.121729017,0.184293429,0.991698268,0.933994143,0.316395811
f3,f7,21.21320344,29.15475947,-54,30,1.60215297,1.60215297,0.1195,0.0444,0.884,0.9515,OMA,0.23593899,0.23593899,0.085869355,0.099009901,0.950292098,0.738679883,0.39033402
f3,f8,21.21320344,38.07886553,-114,-30,3.85E-06,3.85E-06,0.4981,0.5051,1,1,OMA,2.85E-07,2.85E-07,0.978871874,0.950945095,1,1,0.004869179
f3,f8,21.21320344,38.07886553,-112,-28,6.13E-06,6.13E-06,0.4989,0.4922,1,1,OMA,6.21E-07,6.21E-07,0.953867028,0.952745275,1,1,0.007851157
f3,f8,21.21320344,38.07886553,-110,-26,9.75E-06,9.75E-06,0.4998,0.4973,1,1,OMA,1.15E-06,1.15E-06,0.963752665,0.954770477,1,1,0.006320885
f3,f8,21.21320344,38.07886553,-108,-24,1.54E-05,1.54E-05,0.4978,0.4986,1,1,OMA,1.98E-06,1.98E-06,0.966272533,0.950270027,1,1,0.006575814
f3,f8,21.21320344,38.07886553,-106,-22,2.42E-05,2.42E-05,0.4962,0.4929,1,1,OMA,3.27E-06,3.27E-06,0.955223881,0.946669667,1,1,0.008458882
f3,f8,21.21320344,38.07886553,-104,-20,3.96E-05,3.96E-05,0.5013,0.5014,1,1,OMA,5.55E-06,5.55E-06,0.971699942,0.958145815,1,1,0.004868185
f3,f8,21.21320344,38.07886553,-102,-18,6.17E-05,6.17E-05,0.4982,0.501,1,1,OMA,8.81E-06,8.81E-06,0.970924598,0.951170117,1,1,0.005865871
f3,f8,21.21320344,38.07886553,-100,-16,9.81E-05,9.81E-05,0.4992,0.4947,1,1,OMA,1.42E-05,1.42E-05,0.958712929,0.953420342,1,1,0.007148671
f3,f8,21.21320344,38.07886553,-98,-14,0.000156311,0.000156311,0.4922,0.4952,1,1,OMA,2.27E-05,2.27E-05,0.959682109,0.937668767,1,1,0.00905262
f3,f8,21.21320344,38.07886553,-96,-12,0.000245952,0.000245952,0.493,0.4965,1,1,OMA,3.59E-05,3.59E-05,0.962201977,0.939468947,1,1,0.008504278
f3,f8,21.21320344,38.07886553,-94,-10,0.000392776,0.000392776,0.4911,0.4897,1,1,OMA,5.76E-05,5.76E-05,0.949021128,0.935193519,1,1,0.010758528
f3,f8,21.21320344,38.07886553,-92,-8,0.000616315,0.000616315,0.4897,0.4862,1,1,OMA,9.05E-05,9.05E-05,0.942236868,0.932043204,1,1,0.012052044
f3,f8,21.21320344,38.07886553,-90,-6,0.000976686,0.000976686,0.4967,0.4849,1,1,OMA,0.000143548,0.000143548,0.939716999,0.947794779,1,1,0.010379044
f3,f8,21.21320344,38.07886553,-88,-4,0.001533346,0.001533346,0.499,0.4736,1,1,OMA,0.000225524,0.000225524,0.91781353,0.952970297,1,1,0.012570726
f3,f8,21.21320344,38.07886553,-86,-2,0.002479168,0.002479168,0.4884,0.4613,1,1,OMA,0.000364809,0.000364809,0.8939717,0.929117912,1,1,0.018771037
f3,f8,21.21320344,38.07886553,-84,0,0.003875635,0.003875635,0.4899,0.4668,1,1,OMA,0.000570459,0.000570459,0.904632681,0.932493249,1,1,0.017073071
f3,f8,21.21320344,38.07886553,-82,2,0.00624035,0.00624035,0.4865,0.4596,1,1,OMA,0.000918696,0.000918696,0.890676488,0.924842484,1,1,0.020028564
f3,f8,21.21320344,38.07886553,-80,4,0.009656467,0.009656467,0.4856,0.4475,1,1,OMA,0.001421766,0.001421766,0.86722233,0.922817282,1,1,0.023561247
f3,f8,21.21320344,38.07886553,-78,6,0.015430448,0.015430448,0.4829,0.4224,1,1,OMA,0.002272065,0.002272065,0.81856949,0.916741674,1,1,0.031030921
f3,f8,21.21320344,38.07886553,-76,8,0.023972109,0.023972109,0.4648,0.4102,1,1,OMA,0.003529943,0.003529943,0.794921496,0.876012601,1,1,0.039949941
f3,f8,21.21320344,38.07886553,-74,10,0.037115062,0.037115062,0.4612,0.3915,1,1,OMA,0.005465426,0.005465426,0.758674162,0.867911791,1,1,0.046643528
f3,f8,21.21320344,38.07886553,-72,12,0.057607094,0.057607094,0.4555,0.3637,1,1,OMA,0.008483162,0.008483162,0.70478775,0.855085509,1,1,0.056767246
f3,f8,21.21320344,38.07886553,-70,14,0.088018869,0.088018869,0.4446,0.3401,1,1,OMA,0.012961718,0.012961718,0.65904245,0.830558056,1,1,0.068099294
f3,f8,21.21320344,38.07886553,-68,16,0.135986222,0.135986222,0.4404,0.2914,1,1,OMA,0.020025577,0.020025577,0.564644311,0.821107111,1,1,0.085074758
f3,f8,21.21320344,38.07886553,-66,18,0.203287497,0.203287497,0.4154,0.2563,1,1,OMA,0.029936624,0.029936624,0.49660787,0.764851485,1,1,0.106140608
f3,f8,21.21320344,38.07886553,-64,20,0.292675492,0.292675492,0.3936,0.2221,1,1,OMA,0.043100248,0.043100248,0.430315953,0.71579658,1,1,0.127728819
f3,f8,21.21320344,38.07886553,-62,22,0.415570571,0.415570571,0.3648,0.1655,1,1,OMA,0.061198255,0.061198255,0.320604768,0.650990099,1,1,0.159456776
f3,f8,21.21320344,38.07886553,-60,24,0.578333046,0.578333046,0.333,0.1265,1,1,OMA,0.085167289,0.085167289,0.245008723,0.579432943,1,1,0.190686107
f3,f8,21.21320344,38.07886553,-58,26,0.780007278,0.780007278,0.2935,0.0961,1,0.9993,OMA,0.11486662,0.11486662,0.186082574,0.490549055,0.999282566,1,0.22503741
f3,f8,21.21320344,38.07886553,-56,28,1.02310115,1.02310115,0.2598,0.0671,0.9998,0.9925,OMA,0.150665568,0.150665568,0.12987013,0.414716472,0.992313211,0.999549448,0.261359384
f3,f8,21.21320344,38.07886553,-54,30,1.327483129,1.327483129,0.2133,0.0439,0.9976,0.9528,OMA,0.195490041,0.195490041,0.084900174,0.310081008,0.951624475,0.994593377,0.309488911
f3,g1,21.21320344,43.01162634,-114,-30,3.74E-06,3.74E-06,0.5023,0.4979,1,1,OMA,2.68E-07,2.68E-07,0.964915681,0.96039604,1,1,0.005448096
f3,g1,21.21320344,43.01162634,-112,-28,5.93E-06,5.93E-06,0.4999,0.4971,1,1,OMA,5.91E-07,5.91E-07,0.963364993,0.9549955,1,1,0.006341496
f3,g1,21.21320344,43.01162634,-110,-26,9.51E-06,9.51E-06,0.5038,0.4919,1,1,OMA,1.12E-06,1.12E-06,0.95328552,0.963771377,1,1,0.006509279
f3,g1,21.21320344,43.01162634,-108,-24,1.50E-05,1.50E-05,0.5023,0.492,1,1,OMA,1.93E-06,1.93E-06,0.953479356,0.96039604,1,1,0.006918518
f3,g1,21.21320344,43.01162634,-106,-22,2.36E-05,2.36E-05,0.4903,0.4916,1,1,OMA,3.19E-06,3.19E-06,0.952704012,0.933393339,1,1,0.010488656
f3,g1,21.21320344,43.01162634,-104,-20,3.79E-05,3.79E-05,0.5007,0.4922,1,1,OMA,5.31E-06,5.31E-06,0.953867028,0.95679568,1,1,0.007333087
f3,g1,21.21320344,43.01162634,-102,-18,6.05E-05,6.05E-05,0.4993,0.495,1,1,OMA,8.63E-06,8.63E-06,0.959294437,0.953645365,1,1,0.007042189
f3,g1,21.21320344,43.01162634,-100,-16,9.49E-05,9.49E-05,0.4955,0.4934,1,1,OMA,1.37E-05,1.37E-05,0.956193061,0.945094509,1,1,0.008542108
f3,g1,21.21320344,43.01162634,-98,-14,0.000150669,0.000150669,0.5059,0.4995,1,1,OMA,2.19E-05,2.19E-05,0.968017058,0.96849685,1,1,0.004019734
f3,g1,21.21320344,43.01162634,-96,-12,0.000239966,0.000239966,0.4964,0.4922,1,1,OMA,3.51E-05,3.51E-05,0.953867028,0.947119712,1,1,0.008591743
f3,g1,21.21320344,43.01162634,-94,-10,0.00037967,0.00037967,0.4925,0.4936,1,1,OMA,5.56E-05,5.56E-05,0.956580733,0.938343834,1,1,0.009381308
f3,g1,21.21320344,43.01162634,-92,-8,0.000601699,0.000601699,0.4976,0.4819,1,1,OMA,8.83E-05,8.83E-05,0.933901919,0.949819982,1,1,0.01083766
f3,g1,21.21320344,43.01162634,-90,-6,0.000941234,0.000941234,0.4958,0.4854,1,1,OMA,0.000138327,0.000138327,0.940686179,0.945769577,1,1,0.01051206
f3,g1,21.21320344,43.01162634,-88,-4,0.001509123,0.001509123,0.502,0.4804,1,1,OMA,0.000221957,0.000221957,0.930994379,0.959720972,1,1,0.010007686
f3,g1,21.21320344,43.01162634,-86,-2,0.002373919,0.002373919,0.4914,0.4698,1,1,OMA,0.00034931,0.00034931,0.910447761,0.935868587,1,1,0.015778429
f3,g1,21.21320344,43.01162634,-84,0,0.003704543,0.003704543,0.4983,0.462,1,1,OMA,0.000545263,0.000545263,0.895328552,0.95139514,1,1,0.015826805
f3,g1,21.21320344,43.01162634,-82,2,0.005887547,0.005887547,0.4934,0.4557,1,1,OMA,0.000866741,0.000866741,0.883116883,0.940369037,1,1,0.018978104
f3,g1,21.21320344,43.01162634,-80,4,0.009501606,0.009501606,0.4899,0.4365,1,1,OMA,0.001398961,0.001398961,0.845900368,0.932493249,1,1,0.025046038
f3,g1,21.21320344,43.01162634,-78,6,0.014722451,0.014722451,0.4767,0.4291,1,1,OMA,0.002167803,0.002167803,0.831556503,0.902790279,1,1,0.031101253
f3,g1,21.21320344,43.01162634,-76,8,0.022798089,0.022798089,0.4787,0.4101,1,1,OMA,0.003357053,0.003357053,0.79472766,0.907290729,1,1,0.035866735
f3,g1,21.21320344,43.01162634,-74,10,0.036379408,0.036379408,0.4699,0.3849,1,1,OMA,0.005357091,0.005357091,0.745880985,0.887488749,1,1,0.045716126
f3,g1,21.21320344,43.01162634,-72,12,0.056535066,0.056535066,0.4623,0.3604,1,1,OMA,0.008325291,0.008325291,0.698391161,0.870387039,1,1,0.055541813
f3,g1,21.21320344,43.01162634,-70,14,0.085256975,0.085256975,0.4546,0.3422,1,1,OMA,0.012554991,0.012554991,0.663113006,0.853060306,1,1,0.064475624
f3,g1,21.21320344,43.01162634,-68,16,0.128530181,0.128530181,0.4408,0.2963,1,1,OMA,0.018927571,0.018927571,0.574142276,0.822007201,1,1,0.083174229
f3,g1,21.21320344,43.01162634,-66,18,0.190856783,0.190856783,0.4336,0.2533,1,1,OMA,0.028106029,0.028106029,0.490792789,0.805805581,1,1,0.100684308
f3,g1,21.21320344,43.01162634,-64,20,0.278333286,0.278333286,0.4128,0.2184,1,1,OMA,0.040988159,0.040988159,0.42314402,0.7590009,1,1,0.122013032
f3,g1,21.21320344,43.01162634,-62,22,0.396957182,0.396957182,0.3997,0.1708,1,1,OMA,0.058457175,0.058457175,0.330878077,0.729522952,1,1,0.146636244
f3,g1,21.21320344,43.01162634,-60,24,0.542128622,0.542128622,0.3801,0.1343,1,1,OMA,0.079835685,0.079835685,0.260127932,0.685418542,1,1,0.172383659
f3,g1,21.21320344,43.01162634,-58,26,0.737475295,0.737475295,0.3303,0.0958,1,0.9995,OMA,0.108603195,0.108603195,0.185501066,0.573357336,0.999487547,1,0.211225502
f3,g1,21.21320344,43.01162634,-56,28,0.977739281,0.977739281,0.2916,0.0603,1,0.9912,OMA,0.143985403,0.143985403,0.116689281,0.486273627,0.990980834,1,0.250537717
f3,g1,21.21320344,43.01162634,-54,30,1.244926553,1.244926553,0.2598,0.0427,1,0.9551,OMA,0.183332439,0.183332439,0.082574142,0.414716472,0.953981757,1,0.28909544
f3,g2,21.21320344,35.35533906,-114,-30,4.05E-06,4.05E-06,0.4997,0.4915,1,1,OMA,3.14E-07,3.14E-07,0.952510176,0.954545455,1,1,0.007794031
f3,g2,21.21320344,35.35533906,-112,-28,6.42E-06,6.42E-06,0.5014,0.4918,1,1,OMA,6.62E-07,6.62E-07,0.953091684,0.958370837,1,1,0.007227924
f3,g2,21.21320344,35.35533906,-110,-26,6.22E-06,6.22E-06,0.5017,0.4978,1,1,NOMA,6.34E-07,6.34E-07,0.964721845,0.959045905,1,1,0.005646684
f3,g2,21.21320344,35.35533906,-108,-24,1.60E-05,1.60E-05,0.4896,0.4982,1,1,OMA,2.08E-06,2.08E-06,0.965497189,0.931818182,1,1,0.009046563
f3,g2,21.21320344,35.35533906,-106,-22,2.53E-05,2.53E-05,0.5032,0.4955,1,1,OMA,3.45E-06,3.45E-06,0.960263617,0.962421242,1,1,0.005787281
f3,g2,21.21320344,35.35533906,-104,-20,4.02E-05,4.02E-05,0.4916,0.5042,1,1,OMA,5.64E-06,5.64E-06,0.97712735,0.936318632,1,1,0.006975606
f3,g2,21.21320344,35.35533906,-102,-18,6.39E-05,6.39E-05,0.4923,0.4925,1,1,OMA,9.13E-06,9.13E-06,0.954448537,0.937893789,1,1,0.009689224
f3,g2,21.21320344,35.35533906,-100,-16,0.000102181,0.000102181,0.507,0.4946,1,1,OMA,1.48E-05,1.48E-05,0.958519093,0.970972097,1,1,0.004918484
f3,g2,21.21320344,35.35533906,-98,-14,0.000160575,0.000160575,0.497,0.4923,1,1,OMA,2.34E-05,2.34E-05,0.954060865,0.948469847,1,1,0.008387333
f3,g2,21.21320344,35.35533906,-96,-12,0.000256094,0.000256094,0.4991,0.4931,1,1,OMA,3.74E-05,3.74E-05,0.955611553,0.95319532,1,1,0.007588075
f3,g2,21.21320344,35.35533906,-94,-10,0.000401592,0.000401592,0.4941,0.4838,1,1,OMA,5.89E-05,5.89E-05,0.937584803,0.941944194,1,1,0.011361302
f3,g2,21.21320344,35.35533906,-92,-8,0.000634943,0.000634943,0.4914,0.4858,1,1,OMA,9.32E-05,9.32E-05,0.941461524,0.935868587,1,1,0.011661523
f3,g2,21.21320344,35.35533906,-90,-6,0.001005478,0.001005478,0.4882,0.4783,1,1,OMA,0.000147788,0.000147788,0.926923822,0.928667867,1,1,0.014482963
f3,g2,21.21320344,35.35533906,-88,-4,0.001595966,0.001595966,0.4966,0.4821,1,1,OMA,0.000234746,0.000234746,0.934289591,0.947569757,1,1,0.011152258
f3,g2,21.21320344,35.35533906,-86,-2,0.002526723,0.002526723,0.4953,0.4615,1,1,OMA,0.000371813,0.000371813,0.894359372,0.944644464,1,1,0.016729655
f3,g2,21.21320344,35.35533906,-84,0,0.00396703,0.00396703,0.4868,0.459,1,1,OMA,0.000583918,0.000583918,0.889513472,0.925517552,1,1,0.01991919
f3,g2,21.21320344,35.35533906,-82,2,0.006334007,0.006334007,0.4913,0.4597,1,1,OMA,0.000932488,0.000932488,0.890870324,0.935643564,1,1,0.018622804
f3,g2,21.21320344,35.35533906,-80,4,0.009870015,0.009870015,0.491,0.4385,1,1,OMA,0.001453214,0.001453214,0.849777089,0.934968497,1,1,0.024257695
f3,g2,21.21320344,35.35533906,-78,6,0.016181506,0.016181506,0.4768,0.4205,1,1,OMA,0.002382669,0.002382669,0.814886606,0.903015302,1,1,0.033324865
f3,g2,21.21320344,35.35533906,-76,8,0.024815081,0.024815081,0.4622,0.4186,1,1,OMA,0.003654083,0.003654083,0.811203722,0.870162016,1,1,0.03867328
f3,g2,21.21320344,35.35533906,-74,10,0.038005557,0.038005557,0.4668,0.3862,1,1,OMA,0.005596564,0.005596564,0.748400853,0.880513051,1,1,0.046411791
f3,g2,21.21320344,35.35533906,-72,12,0.060213869,0.060213869,0.444,0.3678,1,1,OMA,0.008867046,0.008867046,0.712735026,0.829207921,1,1,0.059268612
f3,g2,21.21320344,35.35533906,-70,14,0.091511005,0.091511005,0.4375,0.3304,1,1,OMA,0.013475984,0.013475984,0.640240357,0.814581458,1,1,0.072832698
f3,g2,21.21320344,35.35533906,-68,16,0.137811986,0.137811986,0.4291,0.297,1,1,OMA,0.020294446,0.020294446,0.575499128,0.795679568,1,1,0.087085556
f3,g2,21.21320344,35.35533906,-66,18,0.205540852,0.205540852,0.3952,0.2519,1,1,OMA,0.030268462,0.030268462,0.488079085,0.71939694,1,1,0.113248044
f3,g2,21.21320344,35.35533906,-64,20,0.301609629,0.301609629,0.3813,0.2169,1,1,OMA,0.044415923,0.044415923,0.42023648,0.688118812,1,1,0.133256893
f3,g2,21.21320344,35.35533906,-62,22,0.42962221,0.42962221,0.354,0.1713,1,1,OMA,0.063267554,0.063267554,0.331847257,0.626687669,1,1,0.162198604
f3,g2,21.21320344,35.35533906,-60,24,0.599963074,0.599963074,0.3136,0.1248,1,1,OMA,0.088352611,0.088352611,0.24171351,0.535778578,1,1,0.198356398
f3,g2,21.21320344,35.35533906,-58,26,0.8100999,0.8100999,0.2725,0.0949,1,0.9996,OMA,0.119298177,0.119298177,0.183756542,0.443294329,0.999590038,1,0.233646864
f3,g2,21.21320344,35.35533906,-56,28,1.063033427,1.063033427,0.2324,0.067,0.9997,0.9919,OMA,0.156546151,0.156546151,0.129676294,0.353060306,0.991698268,0.999324172,0.272437719
f3,g2,21.21320344,35.35533906,-54,30,1.388696823,1.388696823,0.1899,0.0421,0.9925,0.9515,OMA,0.204504608,0.204504608,0.081411126,0.257425743,0.950292098,0.983104303,0.322984525
f3,g3,21.21320344,29.15475947,-114,-30,3.23E-06,3.23E-06,0.4973,0.5066,1,1,NOMA,1.93E-07,1.93E-07,0.981779415,0.949144914,1,1,0.004726836
f3,g3,21.21320344,29.15475947,-112,-28,7.21E-06,7.21E-06,0.4946,0.4953,1,1,OMA,7.79E-07,7.79E-07,0.959875945,0.943069307,1,1,0.008322455
f3,g3,21.21320344,29.15475947,-110,-26,1.16E-05,1.16E-05,0.493,0.5035,1,1,OMA,1.42E-06,1.42E-06,0.975770498,0.939468947,1,1,0.00674298
f3,g3,21.21320344,29.15475947,-108,-24,1.82E-05,1.82E-05,0.4968,0.4958,1,1,OMA,2.40E-06,2.40E-06,0.960845125,0.948019802,1,1,0.007562609
f3,g3,21.21320344,29.15475947,-106,-22,2.91E-05,2.91E-05,0.5046,0.4955,1,1,OMA,4.00E-06,4.00E-06,0.960263617,0.965571557,1,1,0.005382751
f3,g3,21.21320344,29.15475947,-104,-20,4.52E-05,4.52E-05,0.4982,0.4946,1,1,OMA,6.37E-06,6.37E-06,0.958519093,0.951170117,1,1,0.00745873
f3,g3,21.21320344,29.15475947,-102,-18,7.19E-05,7.19E-05,0.4966,0.4965,1,1,OMA,1.03E-05,1.03E-05,0.962201977,0.947569757,1,1,0.007450146
f3,g3,21.21320344,29.15475947,-100,-16,0.000114706,0.000114706,0.4986,0.4948,1,1,OMA,1.66E-05,1.66E-05,0.958906765,0.952070207,1,1,0.007298514
f3,g3,21.21320344,29.15475947,-98,-14,0.000182156,0.000182156,0.4927,0.5013,1,1,OMA,2.65E-05,2.65E-05,0.971506106,0.938793879,1,1,0.007390613
f3,g3,21.21320344,29.15475947,-96,-12,0.000288805,0.000288805,0.4928,0.497,1,1,OMA,4.22E-05,4.22E-05,0.963171157,0.939018902,1,1,0.008440813
f3,g3,21.21320344,29.15475947,-94,-10,0.000456448,0.000456448,0.4978,0.4908,1,1,OMA,6.69E-05,6.69E-05,0.951153324,0.950270027,1,1,0.008552025
f3,g3,21.21320344,29.15475947,-92,-8,0.000724922,0.000724922,0.4925,0.4921,1,1,OMA,0.000106472,0.000106472,0.953673192,0.938343834,1,1,0.009781061
f3,g3,21.21320344,29.15475947,-90,-6,0.001159378,0.001159378,0.4972,0.4843,1,1,OMA,0.000170452,0.000170452,0.938553983,0.948919892,1,1,0.010397743
f3,g3,21.21320344,29.15475947,-88,-4,0.001839163,0.001839163,0.4888,0.474,1,1,OMA,0.00027056,0.00027056,0.918588874,0.930018002,1,1,0.015443618
f3,g3,21.21320344,29.15475947,-86,-2,0.002889447,0.002889447,0.4854,0.4733,1,1,OMA,0.000425229,0.000425229,0.917232022,0.922367237,1,1,0.016680599
f3,g3,21.21320344,29.15475947,-84,0,0.004521398,0.004521398,0.4844,0.4598,1,1,OMA,0.000665556,0.000665556,0.89106416,0.920117012,1,1,0.020455859
f3,g3,21.21320344,29.15475947,-82,2,0.007223132,0.007223132,0.4808,0.4627,1,1,OMA,0.001063424,0.001063424,0.896685404,0.912016202,1,1,0.020978988
f3,g3,21.21320344,29.15475947,-80,4,0.011324244,0.011324244,0.4712,0.4452,1,1,OMA,0.00166737,0.00166737,0.862764102,0.890414041,1,1,0.028424196
f3,g3,21.21320344,29.15475947,-78,6,0.017806152,0.017806152,0.4521,0.4312,1,1,OMA,0.002621921,0.002621921,0.83562706,0.847434743,1,1,0.037924803
f3,g3,21.21320344,29.15475947,-76,8,0.028227852,0.028227852,0.4506,0.4063,1,1,OMA,0.004156661,0.004156661,0.787361892,0.844059406,1,1,0.045349479
f3,g3,21.21320344,29.15475947,-74,10,0.044029745,0.044029745,0.4416,0.396,1,1,OMA,0.006483709,0.006483709,0.767396782,0.823807381,1,1,0.051713496
f3,g3,21.21320344,29.15475947,-72,12,0.067880375,0.067880375,0.4224,0.3628,1,1,OMA,0.009996045,0.009996045,0.703043225,0.78060306,1,1,0.067340054
f3,g3,21.21320344,29.15475947,-70,14,0.106217096,0.106217096,0.4119,0.3334,1,1,OMA,0.01564166,0.01564166,0.646055437,0.756975698,1,1,0.080600973
f3,g3,21.21320344,29.15475947,-68,16,0.158909065,0.158909065,0.3803,0.2905,1,1,OMA,0.023401284,0.023401284,0.562899787,0.685868587,1,1,0.104412231
f3,g3,21.21320344,29.15475947,-66,18,0.23587276,0.23587276,0.3551,0.255,1,1,OMA,0.034735257,0.034735257,0.494088002,0.629162916,1,1,0.126366928
f3,g3,21.21320344,29.15475947,-64,20,0.347401868,0.347401868,0.3121,0.2141,1,1,OMA,0.051159466,0.051159466,0.414809072,0.53240324,1,1,0.157429994
f3,g3,21.21320344,29.15475947,-62,22,0.499068101,0.499068101,0.2819,0.1664,1,1,OMA,0.073494425,0.073494425,0.322349292,0.464446445,1,1,0.189523755
f3,g3,21.21320344,29.15475947,-60,24,0.688008187,0.688008187,0.245,0.1247,0.9999,1,OMA,0.101318477,0.101318477,0.241519674,0.381413141,1,0.999774724,0.224910719
f3,g3,21.21320344,29.15475947,-58,26,0.943304693,0.943304693,0.2057,0.0934,0.9962,0.9999,OMA,0.138914432,0.138914432,0.180849002,0.292979298,0.999897509,0.991439513,0.264479292
f3,g3,21.21320344,29.15475947,-56,28,1.251501803,1.251501803,0.1544,0.0625,0.9641,0.9925,OMA,0.184300736,0.184300736,0.120953673,0.177542754,0.992313211,0.919125929,0.320604985
f3,g3,21.21320344,29.15475947,-54,30,1.608914094,1.608914094,0.1209,0.0416,0.8865,0.949,OMA,0.236934659,0.236934659,0.080441946,0.102160216,0.947729835,0.744311782,0.390743953
f3,g4,21.21320344,25.49509757,-114,-30,5.26E-06,5.26E-06,0.5001,0.5013,1,1,OMA,4.93E-07,4.93E-07,0.971506106,0.955445545,1,1,0.00523748
f3,g4,21.21320344,25.49509757,-112,-28,8.36E-06,8.36E-06,0.5,0.5002,1,1,OMA,9.48E-07,9.48E-07,0.96937391,0.955220522,1,1,0.005540617
f3,g4,21.21320344,25.49509757,-110,-26,1.31E-05,1.31E-05,0.5037,0.501,1,1,OMA,1.65E-06,1.65E-06,0.970924598,0.963546355,1,1,0.004271841
f3,g4,21.21320344,25.49509757,-108,-24,2.12E-05,2.12E-05,0.498,0.4983,1,1,OMA,2.84E-06,2.84E-06,0.965691025,0.950720072,1,1,0.006593152
f3,g4,21.21320344,25.49509757,-106,-22,3.31E-05,3.31E-05,0.5093,0.4914,1,1,OMA,4.60E-06,4.60E-06,0.95231634,0.976147615,1,1,0.005045258
f3,g4,21.21320344,25.49509757,-104,-20,5.26E-05,5.26E-05,0.4981,0.4865,1,1,OMA,7.46E-06,7.46E-06,0.942818376,0.950945095,1,1,0.009505749
f3,g4,21.21320344,25.49509757,-102,-18,8.37E-05,8.37E-05,0.4935,0.4971,1,1,OMA,1.20E-05,1.20E-05,0.963364993,0.940594059,1,1,0.008197969
f3,g4,21.21320344,25.49509757,-100,-16,0.000132583,0.000132583,0.4909,0.4974,1,1,OMA,1.92E-05,1.92E-05,0.963946501,0.934743474,1,1,0.008878749
f3,g4,21.21320344,25.49509757,-98,-14,0.000209727,0.000209727,0.4967,0.4917,1,1,OMA,3.06E-05,3.06E-05,0.952897848,0.947794779,1,1,0.008627247
f3,g4,21.21320344,25.49509757,-96,-12,0.000334921,0.000334921,0.4981,0.4808,1,1,OMA,4.90E-05,4.90E-05,0.931769723,0.950945095,1,1,0.010946877
f3,g4,21.21320344,25.49509757,-94,-10,0.000526747,0.000526747,0.4949,0.4806,1,1,OMA,7.73E-05,7.73E-05,0.931382051,0.943744374,1,1,0.011936507
f3,g4,21.21320344,25.49509757,-92,-8,0.000843897,0.000843897,0.4802,0.4881,1,1,OMA,0.000123993,0.000123993,0.945919752,0.910666067,1,1,0.014342986
f3,g4,21.21320344,25.49509757,-90,-6,0.001320752,0.001320752,0.4909,0.4925,1,1,OMA,0.000194217,0.000194217,0.954448537,0.934743474,1,1,0.010189177
f3,g4,21.21320344,25.49509757,-88,-4,0.002087904,0.002087904,0.4878,0.4758,1,1,OMA,0.00030719,0.00030719,0.922077922,0.927767777,1,1,0.015303257
f3,g4,21.21320344,25.49509757,-86,-2,0.00332906,0.00332906,0.4742,0.4682,1,1,OMA,0.000489968,0.000489968,0.907346385,0.897164716,1,1,0.021222712
f3,g4,21.21320344,25.49509757,-84,0,0.005182563,0.005182563,0.4721,0.4675,1,1,OMA,0.000762922,0.000762922,0.905989533,0.892439244,1,1,0.022144591
f3,g4,21.21320344,25.49509757,-82,2,0.00831567,0.00831567,0.4676,0.4489,1,1,OMA,0.001224315,0.001224315,0.869936034,0.882313231,1,1,0.028315826
f3,g4,21.21320344,25.49509757,-80,4,0.012979552,0.012979552,0.4587,0.4438,1,1,OMA,0.001911137,0.001911137,0.860050397,0.862286229,1,1,0.032512635
f3,g4,21.21320344,25.49509757,-78,6,0.020606182,0.020606182,0.4501,0.4273,1,1,OMA,0.003034264,0.003034264,0.828067455,0.842934293,1,1,0.039686468
f3,g4,21.21320344,25.49509757,-76,8,0.032496119,0.032496119,0.4349,0.4121,1,1,OMA,0.004785222,0.004785222,0.798604381,0.808730873,1,1,0.048767623
f3,g4,21.21320344,25.49509757,-74,10,0.050658913,0.050658913,0.4228,0.3889,1,1,OMA,0.007459946,0.007459946,0.753634425,0.78150315,1,1,0.059419853
f3,g4,21.21320344,25.49509757,-72,12,0.078521557,0.078521557,0.4004,0.3615,1,1,OMA,0.011563107,0.011563107,0.700523357,0.73109811,1,1,0.074830728
f3,g4,21.21320344,25.49509757,-70,14,0.119747152,0.119747152,0.3924,0.3302,1,1,OMA,0.017634148,0.017634148,0.639852685,0.71309631,1,1,0.088060681
f3,g4,21.21320344,25.49509757,-68,16,0.183345411,0.183345411,0.3499,0.299,1,1,OMA,0.026999875,0.026999875,0.579375848,0.617461746,1,1,0.112935028
f3,g4,21.21320344,25.49509757,-66,18,0.27394427,0.27394427,0.316,0.2562,1,1,OMA,0.040341815,0.040341815,0.496414034,0.541179118,1,1,0.140255749
f3,g4,21.21320344,25.49509757,-64,20,0.399756584,0.399756584,0.2885,0.2076,1,1,OMA,0.058869426,0.058869426,0.402209731,0.47929793,1,1,0.169835984
f3,g4,21.21320344,25.49509757,-62,22,0.570280197,0.570280197,0.2413,0.1695,0.9998,1,OMA,0.083981395,0.083981395,0.328358209,0.373087309,1,0.999549448,0.205939488
f3,g4,21.21320344,25.49509757,-60,24,0.78874992,0.78874992,0.1952,0.1285,0.9942,1,OMA,0.116154096,0.116154096,0.248885443,0.269351935,1,0.986933994,0.247639669
