No,Comb,DistanceNu,DistanceFu,tSNR,rSINRFu,rSINRNu,cGainFu,cGainNu,SumRate,OutageFu,OutageNu,BERFu,BerNu
830,b3a2,7.071,15.811,-94,0.001190306,0.009880927,1.58107E-05,0.000403975,0.015878447,1,1,0.4787,0.4569
831,b3a3,7.071,15.811,-94,0.001204472,0.009998392,1.58743E-05,0.00039551,0.015955569,1,1,0.4845,0.4535
832,b3a4,7.071,21.2132,-94,0.000370663,0.010118706,4.9496E-06,0.000403517,0.014804186,1,1,0.4862,0.4515
833,b3b1,7.071,15.811,-94,0.001213711,0.00982262,1.59749E-05,0.000396647,0.015893256,1,1,0.4832,0.4605
834,b3b4,7.071,15.811,-94,0.001212151,0.01004398,1.59771E-05,0.000395508,0.015974108,1,1,0.482,0.4594
835,b3c1,7.071,15.811,-94,0.001181402,0.010002328,1.60552E-05,0.0004059,0.016187764,1,1,0.4926,0.4576
836,b3c4,7.071,15.811,-94,0.001195412,0.009918446,1.60065E-05,0.000405204,0.016100827,1,1,0.4838,0.4515
837,b3d1,7.071,21.2132,-94,0.000368859,0.010101678,4.9691E-06,0.000396236,0.015016228,1,1,0.492,0.4469
838,b3d2,7.071,15.811,-94,0.001214373,0.009939209,0.000016043,0.000394561,0.015941586,1,1,0.4864,0.4647
839,b3d3,7.071,15.811,-94,0.001205081,0.010048648,1.60417E-05,0.00039778,0.016076058,1,1,0.4838,0.4604
840,b3d4,7.071,21.2132,-94,0.000373787,0.009886449,4.9124E-06,0.0004015,0.014979564,1,1,0.487,0.4518
841,c2a1,7.071,21.2132,-94,0.000365867,0.009973596,4.8888E-06,0.000403052,0.014572063,1,1,0.4936,0.4486
842,c2a2,7.071,15.811,-94,0.001190306,0.009880927,1.58107E-05,0.000403975,0.015878447,1,1,0.4787,0.4569
843,c2a3,7.071,15.811,-94,0.001204472,0.009998392,1.58743E-05,0.00039551,0.015955569,1,1,0.4845,0.4535
844,c2a4,7.071,21.2132,-94,0.000370663,0.010118706,4.9496E-06,0.000403517,0.014804186,1,1,0.4862,0.4515
845,c2b1,7.071,15.811,-94,0.001213711,0.00982262,1.59749E-05,0.000396647,0.015893256,1,1,0.4832,0.4605
846,c2b4,7.071,15.811,-94,0.001212151,0.01004398,1.59771E-05,0.000395508,0.015974108,1,1,0.482,0.4594
847,c2c1,7.071,15.811,-94,0.001181402,0.010002328,1.60552E-05,0.0004059,0.016187764,1,1,0.4926,0.4576
848,c2c4,7.071,15.811,-94,0.001195412,0.009918446,1.60065E-05,0.000405204,0.016100827,1,1,0.4838,0.4515
849,c2d1,7.071,21.2132,-94,0.000368859,0.010101678,4.9691E-06,0.000396236,0.015016228,1,1,0.492,0.4469
850,c2d2,7.071,15.811,-94,0.001214373,0.009939209,0.000016043,0.000394561,0.015941586,1,1,0.4864,0.4647
851,c2d3,7.071,15.811,-94,0.001205081,0.010048648,1.60417E-05,0.00039778,0.016076058,1,1,0.4838,0.4604
852,c2d4,7.071,21.2132,-94,0.000373787,0.009886449,4.9124E-06,0.0004015,0.014979564,1,1,0.487,0.4518
853,c3a1,7.071,21.2132,-94,0.000365867,0.009973596,4.8888E-06,0.000403052,0.014572063,1,1,0.4936,0.4486
854,c3a2,7.071,15.811,-94,0.001190306,0.009880927,1.58107E-05,0.000403975,0.015878447,1,1,0.4787,0.4569
855,c3a3,7.071,15.811,-94,0.001204472,0.009998392,1.58743E-05,0.00039551,0.015955569,1,1,0.4845,0.4535
856,c3a4,7.071,21.2132,-94,0.000370663,0.010118706,4.9496E-06,0.000403517,0.014804186,1,1,0.4862,0.4515
857,c3b1,7.071,15.811,-94,0.001213711,0.00982262,1.59749E-05,0.000396647,0.015893256,1,1,0.4832,0.4605
858,c3b4,7.071,15.811,-94,0.001212151,0.01004398,1.59771E-05,0.000395508,0.015974108,1,1,0.482,0.4594
859,c3c1,7.071,15.811,-94,0.001181402,0.010002328,1.60552E-05,0.0004059,0.016187764,1,1,0.4926,0.4576
860,c3c4,7.071,15.811,-94,0.001195412,0.009918446,1.60065E-05,0.000405204,0.016100827,1,1,0.4838,0.4515
861,c3d1,7.071,21.2132,-94,0.000368859,0.010101678,4.9691E-06,0.000396236,0.015016228,1,1,0.492,0.4469
862,c3d2,7.071,15.811,-94,0.001214373,0.009939209,0.000016043,0.000394561,0.015941586,1,1,0.4864,0.4647
863,c3d3,7.071,15.811,-94,0.001205081,0.010048648,1.60417E-05,0.00039778,0.016076058,1,1,0.4838,0.4604
864,c3d4,7.071,21.2132,-94,0.000373787,0.009886449,4.9124E-06,0.0004015,0.014979564,1,1,0.487,0.4518
865,b2a1,7.071,21.2132,-89,0.001156359,0.031539279,4.8888E-06,0.000403052,0.045193344,1,1,0.4852,0.4233
866,b2a2,7.071,15.811,-89,0.003757598,0.031246234,1.58107E-05,0.000403975,0.049285479,1,1,0.4651,0.4345
867,b2a3,7.071,15.811,-89,0.003802177,0.03161769,1.58743E-05,0.00039551,0.049532322,1,1,0.4715,0.4353
868,b2a4,7.071,21.2132,-89,0.001171503,0.031998158,4.9496E-06,0.000403517,0.045911603,1,1,0.4791,0.4358
869,b2b1,7.071,15.811,-89,0.00383135,0.031061851,1.59749E-05,0.000396647,0.049347803,1,1,0.4705,0.4426
870,b2b4,7.071,15.811,-89,0.003826419,0.031761853,1.59771E-05,0.000395508,0.049580581,1,1,0.4678,0.4283
871,b2c1,7.071,15.811,-89,0.003729648,0.031630139,1.60552E-05,0.0004059,0.050227965,1,1,0.4803,0.4375
872,b2c4,7.071,15.811,-89,0.003773669,0.031364879,1.60065E-05,0.000405204,0.049952851,1,1,0.4708,0.4279
873,b2d1,7.071,21.2132,-89,0.00116581,0.03194431,4.9691E-06,0.000396236,0.046537928,1,1,0.4851,0.4266
874,b2d2,7.071,15.811,-89,0.003833559,0.031430538,0.000016043,0.000394561,0.049478389,1,1,0.4721,0.4389
875,b2d3,7.071,15.811,-89,0.003804223,0.031776614,1.60417E-05,0.00039778,0.04990091,1,1,0.47,0.4337
876,b2d4,7.071,21.2132,-89,0.001181388,0.031263695,4.9124E-06,0.0004015,0.04641355,1,1,0.48,0.4311
877,b3a1,7.071,21.2132,-89,0.001156359,0.031539279,4.8888E-06,0.000403052,0.045193344,1,1,0.4852,0.4233
878,b3a2,7.071,15.811,-89,0.003757598,0.031246234,1.58107E-05,0.000403975,0.049285479,1,1,0.4651,0.4345
879,b3a3,7.071,15.811,-89,0.003802177,0.03161769,1.58743E-05,0.00039551,0.049532322,1,1,0.4715,0.4353
880,b3a4,7.071,21.2132,-89,0.001171503,0.031998158,4.9496E-06,0.000403517,0.045911603,1,1,0.4791,0.4358
881,b3b1,7.071,15.811,-89,0.00383135,0.031061851,1.59749E-05,0.000396647,0.049347803,1,1,0.4705,0.4426
882,b3b4,7.071,15.811,-89,0.003826419,0.031761853,1.59771E-05,0.000395508,0.049580581,1,1,0.4678,0.4283
883,b3c1,7.071,15.811,-89,0.003729648,0.031630139,1.60552E-05,0.0004059,0.050227965,1,1,0.4803,0.4375
884,b3c4,7.071,15.811,-89,0.003773669,0.031364879,1.60065E-05,0.000405204,0.049952851,1,1,0.4708,0.4279
885,b3d1,7.071,21.2132,-89,0.00116581,0.03194431,4.9691E-06,0.000396236,0.046537928,1,1,0.4851,0.4266
886,b3d2,7.071,15.811,-89,0.003833559,0.031430538,0.000016043,0.000394561,0.049478389,1,1,0.4721,0.4389
887,b3d3,7.071,15.811,-89,0.003804223,0.031776614,1.60417E-05,0.00039778,0.04990091,1,1,0.47,0.4337
888,b3d4,7.071,21.2132,-89,0.001181388,0.031263695,4.9124E-06,0.0004015,0.04641355,1,1,0.48,0.4311
889,c2a1,7.071,21.2132,-89,0.001156359,0.031539279,4.8888E-06,0.000403052,0.045193344,1,1,0.4852,0.4233
890,c2a2,7.071,15.811,-89,0.003757598,0.031246234,1.58107E-05,0.000403975,0.049285479,1,1,0.4651,0.4345
891,c2a3,7.071,15.811,-89,0.003802177,0.03161769,1.58743E-05,0.00039551,0.049532322,1,1,0.4715,0.4353
892,c2a4,7.071,21.2132,-89,0.001171503,0.031998158,4.9496E-06,0.000403517,0.045911603,1,1,0.4791,0.4358
893,c2b1,7.071,15.811,-89,0.00383135,0.031061851,1.59749E-05,0.000396647,0.049347803,1,1,0.4705,0.4426
894,c2b4,7.071,15.811,-89,0.003826419,0.031761853,1.59771E-05,0.000395508,0.049580581,1,1,0.4678,0.4283
895,c2c1,7.071,15.811,-89,0.003729648,0.031630139,1.60552E-05,0.0004059,0.050227965,1,1,0.4803,0.4375
896,c2c4,7.071,15.811,-89,0.003773669,0.031364879,1.60065E-05,0.000405204,0.049952851,1,1,0.4708,0.4279
897,c2d1,7.071,21.2132,-89,0.00116581,0.03194431,4.9691E-06,0.000396236,0.046537928,1,1,0.4851,0.4266
898,c2d2,7.071,15.811,-89,0.003833559,0.031430538,0.000016043,0.000394561,0.049478389,1,1,0.4721,0.4389
899,c2d3,7.071,15.811,-89,0.003804223,0.031776614,1.60417E-05,0.00039778,0.04990091,1,1,0.47,0.4337
900,c2d4,7.071,21.2132,-89,0.001181388,0.031263695,4.9124E-06,0.0004015,0.04641355,1,1,0.48,0.4311
901,c3a1,7.071,21.2132,-89,0.001156359,0.031539279,4.8888E-06,0.000403052,0.045193344,1,1,0.4852,0.4233
902,c3a2,7.071,15.811,-89,0.003757598,0.031246234,1.58107E-05,0.000403975,0.049285479,1,1,0.4651,0.4345
903,c3a3,7.071,15.811,-89,0.003802177,0.03161769,1.58743E-05,0.00039551,0.049532322,1,1,0.4715,0.4353
904,c3a4,7.071,21.2132,-89,0.001171503,0.031998158,4.9496E-06,0.000403517,0.045911603,1,1,0.4791,0.4358
905,c3b1,7.071,15.811,-89,0.00383135,0.031061851,1.59749E-05,0.000396647,0.049347803,1,1,0.4705,0.4426
906,c3b4,7.071,15.811,-89,0.003826419,0.031761853,1.59771E-05,0.000395508,0.049580581,1,1,0.4678,0.4283
907,c3c1,7.071,15.811,-89,0.003729648,0.031630139,1.60552E-05,0.0004059,0.050227965,1,1,0.4803,0.4375
908,c3c4,7.071,15.811,-89,0.003773669,0.031364879,1.60065E-05,0.000405204,0.049952851,1,1,0.4708,0.4279
909,c3d1,7.071,21.2132,-89,0.00116581,0.03194431,4.9691E-06,0.000396236,0.046537928,1,1,0.4851,0.4266
910,c3d2,7.071,15.811,-89,0.003833559,0.031430538,0.000016043,0.000394561,0.049478389,1,1,0.4721,0.4389
911,c3d3,7.071,15.811,-89,0.003804223,0.031776614,1.60417E-05,0.00039778,0.04990091,1,1,0.47,0.4337
912,c3d4,7.071,21.2132,-89,0.001181388,0.031263695,4.9124E-06,0.0004015,0.04641355,1,1,0.48,0.4311
913,b2a1,7.071,21.2132,-84,0.003650618,0.099735956,4.8888E-06,0.000403052,0.135235736,1,1,0.4718,0.3973
914,b2a2,7.071,15.811,-84,0.01181845,0.098809269,1.58107E-05,0.000403975,0.147829121,1,1,0.4436,0.407
915,b2a3,7.071,15.811,-84,0.011957318,0.099983915,1.58743E-05,0.00039551,0.148625919,1,1,0.448,0.3995
916,b2a4,7.071,21.2132,-84,0.003698279,0.101187061,4.9496E-06,0.000403517,0.137349733,1,1,0.4661,0.4089
917,b2b1,7.071,15.811,-84,0.012049137,0.098226198,1.59749E-05,0.000396647,0.148131177,1,1,0.447,0.4138
918,b2b4,7.071,15.811,-84,0.012033559,0.100439799,1.59771E-05,0.000395508,0.148698741,1,1,0.4435,0.399
919,b2c1,7.071,15.811,-84,0.01173209,0.100023282,1.60552E-05,0.0004059,0.150531829,1,1,0.458,0.4097
920,b2c4,7.071,15.811,-84,0.011868533,0.099184455,1.60065E-05,0.000405204,0.149671213,1,1,0.4476,0.4024
921,b2d1,7.071,21.2132,-84,0.003680384,0.101016778,4.9691E-06,0.000396236,0.139003682,1,1,0.4737,0.3935
922,b2d2,7.071,15.811,-84,0.012057212,0.099392087,0.000016043,0.000394561,0.14840461,1,1,0.4455,0.4072
923,b2d3,7.071,15.811,-84,0.011964932,0.100486477,1.60417E-05,0.00039778,0.149675657,1,1,0.4488,0.4082
924,b2d4,7.071,21.2132,-84,0.003729612,0.098864486,4.9124E-06,0.0004015,0.138570236,1,1,0.4671,0.4094
925,b3a1,7.071,21.2132,-84,0.003650618,0.099735956,4.8888E-06,0.000403052,0.135235736,1,1,0.4718,0.3973
926,b3a2,7.071,15.811,-84,0.01181845,0.098809269,1.58107E-05,0.000403975,0.147829121,1,1,0.4436,0.407
927,b3a3,7.071,15.811,-84,0.011957318,0.099983915,1.58743E-05,0.00039551,0.148625919,1,1,0.448,0.3995
928,b3a4,7.071,21.2132,-84,0.003698279,0.101187061,4.9496E-06,0.000403517,0.137349733,1,1,0.4661,0.4089
929,b3b1,7.071,15.811,-84,0.012049137,0.098226198,1.59749E-05,0.000396647,0.148131177,1,1,0.447,0.4138
930,b3b4,7.071,15.811,-84,0.012033559,0.100439799,1.59771E-05,0.000395508,0.148698741,1,1,0.4435,0.399
931,b3c1,7.071,15.811,-84,0.01173209,0.100023282,1.60552E-05,0.0004059,0.150531829,1,1,0.458,0.4097
932,b3c4,7.071,15.811,-84,0.011868533,0.099184455,1.60065E-05,0.000405204,0.149671213,1,1,0.4476,0.4024
933,b3d1,7.071,21.2132,-84,0.003680384,0.101016778,4.9691E-06,0.000396236,0.139003682,1,1,0.4737,0.3935
934,b3d2,7.071,15.811,-84,0.012057212,0.099392087,0.000016043,0.000394561,0.14840461,1,1,0.4455,0.4072
935,b3d3,7.071,15.811,-84,0.011964932,0.100486477,1.60417E-05,0.00039778,0.149675657,1,1,0.4488,0.4082
936,b3d4,7.071,21.2132,-84,0.003729612,0.098864486,4.9124E-06,0.0004015,0.138570236,1,1,0.4671,0.4094
937,c2a1,7.071,21.2132,-84,0.003650618,0.099735956,4.8888E-06,0.000403052,0.135235736,1,1,0.4718,0.3973
938,c2a2,7.071,15.811,-84,0.01181845,0.098809269,1.58107E-05,0.000403975,0.147829121,1,1,0.4436,0.407
939,c2a3,7.071,15.811,-84,0.011957318,0.099983915,1.58743E-05,0.00039551,0.148625919,1,1,0.448,0.3995
940,c2a4,7.071,21.2132,-84,0.003698279,0.101187061,4.9496E-06,0.000403517,0.137349733,1,1,0.4661,0.4089
941,c2b1,7.071,15.811,-84,0.012049137,0.098226198,1.59749E-05,0.000396647,0.148131177,1,1,0.447,0.4138
942,c2b4,7.071,15.811,-84,0.012033559,0.100439799,1.59771E-05,0.000395508,0.148698741,1,1,0.4435,0.399
943,c2c1,7.071,15.811,-84,0.01173209,0.100023282,1.60552E-05,0.0004059,0.150531829,1,1,0.458,0.4097
944,c2c4,7.071,15.811,-84,0.011868533,0.099184455,1.60065E-05,0.000405204,0.149671213,1,1,0.4476,0.4024
945,c2d1,7.071,21.2132,-84,0.003680384,0.101016778,4.9691E-06,0.000396236,0.139003682,1,1,0.4737,0.3935
946,c2d2,7.071,15.811,-84,0.012057212,0.099392087,0.000016043,0.000394561,0.14840461,1,1,0.4455,0.4072
947,c2d3,7.071,15.811,-84,0.011964932,0.100486477,1.60417E-05,0.00039778,0.149675657,1,1,0.4488,0.4082
948,c2d4,7.071,21.2132,-84,0.003729612,0.098864486,4.9124E-06,0.0004015,0.138570236,1,1,0.4671,0.4094
949,c3a1,7.071,21.2132,-84,0.003650618,0.099735956,4.8888E-06,0.000403052,0.135235736,1,1,0.4718,0.3973
950,c3a2,7.071,15.811,-84,0.01181845,0.098809269,1.58107E-05,0.000403975,0.147829121,1,1,0.4436,0.407
951,c3a3,7.071,15.811,-84,0.011957318,0.099983915,1.58743E-05,0.00039551,0.148625919,1,1,0.448,0.3995
952,c3a4,7.071,21.2132,-84,0.003698279,0.101187061,4.9496E-06,0.000403517,0.137349733,1,1,0.4661,0.4089
953,c3b1,7.071,15.811,-84,0.012049137,0.098226198,1.59749E-05,0.000396647,0.148131177,1,1,0.447,0.4138
954,c3b4,7.071,15.811,-84,0.012033559,0.100439799,1.59771E-05,0.000395508,0.148698741,1,1,0.4435,0.399
955,c3c1,7.071,15.811,-84,0.01173209,0.100023282,1.60552E-05,0.0004059,0.150531829,1,1,0.458,0.4097
956,c3c4,7.071,15.811,-84,0.011868533,0.099184455,1.60065E-05,0.000405204,0.149671213,1,1,0.4476,0.4024
957,c3d1,7.071,21.2132,-84,0.003680384,0.101016778,4.9691E-06,0.000396236,0.139003682,1,1,0.4737,0.3935
958,c3d2,7.071,15.811,-84,0.012057212,0.099392087,0.000016043,0.000394561,0.14840461,1,1,0.4455,0.4072
959,c3d3,7.071,15.811,-84,0.011964932,0.100486477,1.60417E-05,0.00039778,0.149675657,1,1,0.4488,0.4082
960,c3d4,7.071,21.2132,-84,0.003729612,0.098864486,4.9124E-06,0.0004015,0.138570236,1,1,0.4671,0.4094
961,b2a1,7.071,21.2132,-79,0.01148378,0.315392785,4.8888E-06,0.000403052,0.373244027,1,1,0.447,0.3401
962,b2a2,7.071,15.811,-79,0.036752899,0.312462344,1.58107E-05,0.000403975,0.410375945,1,1,0.4053,0.3403
963,b2a3,7.071,15.811,-79,0.037172424,0.316176902,1.58743E-05,0.00039551,0.412870133,1,1,0.4088,0.3341
964,b2a4,7.071,21.2132,-79,0.011632275,0.319981582,4.9496E-06,0.000403517,0.378686451,1,0.9999,0.4427,0.3365
965,b2b1,7.071,15.811,-79,0.037458495,0.310618512,1.59749E-05,0.000396647,0.411722508,1,1,0.4087,0.3468
966,b2b4,7.071,15.811,-79,0.037409327,0.317618533,1.59771E-05,0.000395508,0.412672152,1,0.9999,0.4034,0.3396
967,b2c1,7.071,15.811,-79,0.036498579,0.316301392,1.60552E-05,0.0004059,0.417242825,1,1,0.414,0.3444
968,b2c4,7.071,15.811,-79,0.036904245,0.313648786,1.60065E-05,0.000405204,0.414734964,1,0.9999,0.4067,0.3415
969,b2d1,7.071,21.2132,-79,0.01157672,0.319443101,4.9691E-06,0.000396236,0.382239463,1,0.9999,0.4498,0.3275
970,b2d2,7.071,15.811,-79,0.037493599,0.314305377,0.000016043,0.000394561,0.412080677,1,1,0.4036,0.3426
971,b2d3,7.071,15.811,-79,0.037206676,0.31776614,1.60417E-05,0.00039778,0.415323201,1,1,0.407,0.3405
972,b2d4,7.071,21.2132,-79,0.011732065,0.312636954,4.9124E-06,0.0004015,0.380869717,1,0.9999,0.4473,0.3451
973,b3a1,7.071,21.2132,-79,0.01148378,0.315392785,4.8888E-06,0.000403052,0.373244027,1,1,0.447,0.3401
974,b3a2,7.071,15.811,-79,0.036752899,0.312462344,1.58107E-05,0.000403975,0.410375945,1,1,0.4053,0.3403
975,b3a3,7.071,15.811,-79,0.037172424,0.316176902,1.58743E-05,0.00039551,0.412870133,1,1,0.4088,0.3341
976,b3a4,7.071,21.2132,-79,0.011632275,0.319981582,4.9496E-06,0.000403517,0.378686451,1,0.9999,0.4427,0.3365
977,b3b1,7.071,15.811,-79,0.037458495,0.310618512,1.59749E-05,0.000396647,0.411722508,1,1,0.4087,0.3468
978,b3b4,7.071,15.811,-79,0.037409327,0.317618533,1.59771E-05,0.000395508,0.412672152,1,0.9999,0.4034,0.3396
979,b3c1,7.071,15.811,-79,0.036498579,0.316301392,1.60552E-05,0.0004059,0.417242825,1,1,0.414,0.3444
980,b3c4,7.071,15.811,-79,0.036904245,0.313648786,1.60065E-05,0.000405204,0.414734964,1,0.9999,0.4067,0.3415
981,b3d1,7.071,21.2132,-79,0.01157672,0.319443101,4.9691E-06,0.000396236,0.382239463,1,0.9999,0.4498,0.3275
982,b3d2,7.071,15.811,-79,0.037493599,0.314305377,0.000016043,0.000394561,0.412080677,1,1,0.4036,0.3426
983,b3d3,7.071,15.811,-79,0.037206676,0.31776614,1.60417E-05,0.00039778,0.415323201,1,1,0.407,0.3405
984,b3d4,7.071,21.2132,-79,0.011732065,0.312636954,4.9124E-06,0.0004015,0.380869717,1,0.9999,0.4473,0.3451
985,c2a1,7.071,21.2132,-79,0.01148378,0.315392785,4.8888E-06,0.000403052,0.373244027,1,1,0.447,0.3401
986,c2a2,7.071,15.811,-79,0.036752899,0.312462344,1.58107E-05,0.000403975,0.410375945,1,1,0.4053,0.3403
987,c2a3,7.071,15.811,-79,0.037172424,0.316176902,1.58743E-05,0.00039551,0.412870133,1,1,0.4088,0.3341
988,c2a4,7.071,21.2132,-79,0.011632275,0.319981582,4.9496E-06,0.000403517,0.378686451,1,0.9999,0.4427,0.3365
989,c2b1,7.071,15.811,-79,0.037458495,0.310618512,1.59749E-05,0.000396647,0.411722508,1,1,0.4087,0.3468
990,c2b4,7.071,15.811,-79,0.037409327,0.317618533,1.59771E-05,0.000395508,0.412672152,1,0.9999,0.4034,0.3396
991,c2c1,7.071,15.811,-79,0.036498579,0.316301392,1.60552E-05,0.0004059,0.417242825,1,1,0.414,0.3444
992,c2c4,7.071,15.811,-79,0.036904245,0.313648786,1.60065E-05,0.000405204,0.414734964,1,0.9999,0.4067,0.3415
993,c2d1,7.071,21.2132,-79,0.01157672,0.319443101,4.9691E-06,0.000396236,0.382239463,1,0.9999,0.4498,0.3275
994,c2d2,7.071,15.811,-79,0.037493599,0.314305377,0.000016043,0.000394561,0.412080677,1,1,0.4036,0.3426
995,c2d3,7.071,15.811,-79,0.037206676,0.31776614,1.60417E-05,0.00039778,0.415323201,1,1,0.407,0.3405
996,c2d4,7.071,21.2132,-79,0.011732065,0.312636954,4.9124E-06,0.0004015,0.380869717,1,0.9999,0.4473,0.3451
997,c3a1,7.071,21.2132,-79,0.01148378,0.315392785,4.8888E-06,0.000403052,0.373244027,1,1,0.447,0.3401
998,c3a2,7.071,15.811,-79,0.036752899,0.312462344,1.58107E-05,0.000403975,0.410375945,1,1,0.4053,0.3403
999,c3a3,7.071,15.811,-79,0.037172424,0.316176902,1.58743E-05,0.00039551,0.412870133,1,1,0.4088,0.3341
1000,c3a4,7.071,21.2132,-79,0.011632275,0.319981582,4.9496E-06,0.000403517,0.378686451,1,0.9999,0.4427,0.3365
1001,c3b1,7.071,15.811,-79,0.037458495,0.310618512,1.59749E-05,0.000396647,0.411722508,1,1,0.4087,0.3468
1002,c3b4,7.071,15.811,-79,0.037409327,0.317618533,1.59771E-05,0.000395508,0.412672152,1,0.9999,0.4034,0.3396
1003,c3c1,7.071,15.811,-79,0.036498579,0.316301392,1.60552E-05,0.0004059,0.417242825,1,1,0.414,0.3444
1004,c3c4,7.071,15.811,-79,0.036904245,0.313648786,1.60065E-05,0.000405204,0.414734964,1,0.9999,0.4067,0.3415
1005,c3d1,7.071,21.2132,-79,0.01157672,0.319443101,4.9691E-06,0.000396236,0.382239463,1,0.9999,0.4498,0.3275
1006,c3d2,7.071,15.811,-79,0.037493599,0.314305377,0.000016043,0.000394561,0.412080677,1,1,0.4036,0.3426
1007,c3d3,7.071,15.811,-79,0.037206676,0.31776614,1.60417E-05,0.00039778,0.415323201,1,1,0.407,0.3405
1008,c3d4,7.071,21.2132,-79,0.011732065,0.312636954,4.9124E-06,0.0004015,0.380869717,1,0.9999,0.4473,0.3451
1009,b2a1,7.071,21.2132,-74,0.035728975,0.997359559,4.8888E-06,0.000403052,0.373244027,1,0.954,0.4072,0.222
1010,b2a2,7.071,15.811,-74,0.110594115,0.988092691,1.58107E-05,0.000403975,0.410375945,1,0.9482,0.343,0.2258
1011,b2a3,7.071,15.811,-74,0.111759452,0.999839154,1.58743E-05,0.00039551,0.412870133,1,0.9494,0.3474,0.2172
1012,b2a4,7.071,21.2132,-74,0.03617771,1.01187061,4.9496E-06,0.000403517,0.378686451,1,0.9483,0.4048,0.219
1013,b2b1,7.071,15.811,-74,0.112623529,0.982261981,1.59749E-05,0.000396647,0.411722508,1,0.9505,0.3451,0.2216
1014,b2b4,7.071,15.811,-74,0.112469043,1.00439799,1.59771E-05,0.000395508,0.412672152,1,0.947,0.3478,0.2194
1015,b2c1,7.071,15.811,-74,0.109941037,1.000232825,1.60552E-05,0.0004059,0.417242825,1,0.9539,0.3542,0.2212
1016,b2c4,7.071,15.811,-74,0.111011642,0.991844551,1.60065E-05,0.000405204,0.414734964,1,0.9494,0.3427,0.2217
1017,b2d1,7.071,21.2132,-74,0.036011697,1.010167781,4.9691E-06,0.000396236,0.382239463,1,0.9511,0.4095,0.2202
1018,b2d2,7.071,15.811,-74,0.112799902,0.993920872,0.000016043,0.000394561,0.412080677,1,0.9467,0.3394,0.2186
1019,b2d3,7.071,15.811,-74,0.111941029,1.004864765,1.60417E-05,0.00039778,0.415323201,1,0.9501,0.3446,0.2141
1020,b2d4,7.071,21.2132,-74,0.03649951,0.988644857,4.9124E-06,0.0004015,0.380869717,1,0.9516,0.4114,0.2245
1021,b3a1,7.071,21.2132,-74,0.035728975,0.997359559,4.8888E-06,0.000403052,0.899491571,1,0.954,0.4072,0.222
1022,b3a2,7.071,15.811,-74,0.110594115,0.988092691,1.58107E-05,0.000403975,0.999299482,1,0.9482,0.343,0.2258
1023,b3a3,7.071,15.811,-74,0.111759452,0.999839154,1.58743E-05,0.00039551,1.005988449,1,0.9494,0.3474,0.2172
1024,b3a4,7.071,21.2132,-74,0.03617771,1.01187061,4.9496E-06,0.000403517,0.910582595,1,0.9483,0.4048,0.219
1025,b3b1,7.071,15.811,-74,0.112623529,0.982261981,1.59749E-05,0.000396647,1.003691445,1,0.9505,0.3451,0.2216
1026,b3b4,7.071,15.811,-74,0.112469043,1.00439799,1.59771E-05,0.000395508,1.004203685,1,0.947,0.3478,0.2194
1027,b3c1,7.071,15.811,-74,0.109941037,1.000232825,1.60552E-05,0.0004059,1.013736725,1,0.9539,0.3542,0.2212
1028,b3c4,7.071,15.811,-74,0.111011642,0.991844551,1.60065E-05,0.000405204,1.007854413,1,0.9494,0.3427,0.2217
1029,b3d1,7.071,21.2132,-74,0.036011697,1.010167781,4.9691E-06,0.000396236,0.916539555,1,0.9511,0.4095,0.2202
1030,b3d2,7.071,15.811,-74,0.112799902,0.993920872,0.000016043,0.000394561,1.003965488,1,0.9467,0.3394,0.2186
1031,b3d3,7.071,15.811,-74,0.111941029,1.004864765,1.60417E-05,0.00039778,1.009863702,1,0.9501,0.3446,0.2141
1032,b3d4,7.071,21.2132,-74,0.03649951,0.988644857,4.9124E-06,0.0004015,0.913135191,1,0.9516,0.4114,0.2245
1033,c2a1,7.071,21.2132,-74,0.035728975,0.997359559,4.8888E-06,0.000403052,0.899491571,1,0.954,0.4072,0.222
1034,c2a2,7.071,15.811,-74,0.110594115,0.988092691,1.58107E-05,0.000403975,0.999299482,1,0.9482,0.343,0.2258
1035,c2a3,7.071,15.811,-74,0.111759452,0.999839154,1.58743E-05,0.00039551,1.005988449,1,0.9494,0.3474,0.2172
1036,c2a4,7.071,21.2132,-74,0.03617771,1.01187061,4.9496E-06,0.000403517,0.910582595,1,0.9483,0.4048,0.219
1037,c2b1,7.071,15.811,-74,0.112623529,0.982261981,1.59749E-05,0.000396647,1.003691445,1,0.9505,0.3451,0.2216
1038,c2b4,7.071,15.811,-74,0.112469043,1.00439799,1.59771E-05,0.000395508,1.004203685,1,0.947,0.3478,0.2194
1039,c2c1,7.071,15.811,-74,0.109941037,1.000232825,1.60552E-05,0.0004059,1.013736725,1,0.9539,0.3542,0.2212
1040,c2c4,7.071,15.811,-74,0.111011642,0.991844551,1.60065E-05,0.000405204,1.007854413,1,0.9494,0.3427,0.2217
1041,c2d1,7.071,21.2132,-74,0.036011697,1.010167781,4.9691E-06,0.000396236,0.916539555,1,0.9511,0.4095,0.2202
1042,c2d2,7.071,15.811,-74,0.112799902,0.993920872,0.000016043,0.000394561,1.003965488,1,0.9467,0.3394,0.2186
1043,c2d3,7.071,15.811,-74,0.111941029,1.004864765,1.60417E-05,0.00039778,1.009863702,1,0.9501,0.3446,0.2141
